AQI Value (Standardized),Status
-0.1197255272197703,Unhealthy
0.08482133743779531,Unhealthy
-0.02881580959418558,Unhealthy
-0.1197255272197703,Unhealthy
-0.14245295662616647,Unhealthy
-0.1576045762304306,Unhealthy
-0.1576045762304306,Unhealthy
-0.02123999979205352,Unhealthy
-0.14245295662616647,Unhealthy
-0.1348771468240344,Unhealthy
0.13027619625058767,Unhealthy
0.11032337622044593,Unhealthy
-0.1197255272197703,Unhealthy
-0.08942228801124205,Unhealthy
0.08482133743779531,Unhealthy
-0.05911904880271382,Unhealthy
-0.07427066840697794,Unhealthy
0.1075487668441915,Unhealthy
-0.15002876642829854,Unhealthy
0.12270038644845561,Unhealthy
-0.08942228801124205,Unhealthy
-0.05911904880271382,Unhealthy
-0.15002876642829854,Unhealthy
-0.11214971741763824,Unhealthy
-0.05911904880271382,Unhealthy
-0.09699809781337411,Unhealthy
-0.11214971741763824,Unhealthy
-0.15002876642829854,Unhealthy
0.12270038644845561,Unhealthy
0.1075487668441915,Unhealthy
-0.013664189989921461,Unhealthy
-0.043967429198449696,Unhealthy
0.08482133743779531,Unhealthy
-0.043967429198449696,Unhealthy
0.062093908031399137,Unhealthy
0.08482133743779531,Unhealthy
0.009063239416474718,Unhealthy
-0.02123999979205352,Unhealthy
-0.1576045762304306,Unhealthy
0.08482133743779531,Unhealthy
-0.08942228801124205,Unhealthy
0.16312752671247313,Unhealthy
0.1454278158548518,Unhealthy
0.1454278158548518,Unhealthy
0.17019972762999097,Unhealthy
-0.03639161939631764,Unhealthy
-0.10457390761550618,Unhealthy
0.1341179175409534,Unhealthy
-0.10457390761550618,Unhealthy
-0.14245295662616647,Unhealthy
0.16815524526124798,Unhealthy
-0.08184647820911,Unhealthy
-0.09699809781337411,Unhealthy
0.08482133743779531,Unhealthy
-0.12730133702190236,Unhealthy
0.07724552763566325,Unhealthy
-0.1576045762304306,Unhealthy
0.0014874296143426583,Unhealthy
0.0014874296143426583,Unhealthy
-0.09699809781337411,Unhealthy
0.1454278158548518,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
0.0014874296143426583,Unhealthy
-0.15002876642829854,Unhealthy
-0.08184647820911,Unhealthy
-0.05154323900058176,Unhealthy
0.11294149702923253,Unhealthy
-0.09699809781337411,Unhealthy
0.08482133743779531,Unhealthy
-0.1197255272197703,Unhealthy
-0.06669485860484588,Unhealthy
-0.12730133702190236,Unhealthy
-0.1197255272197703,Unhealthy
0.062093908031399137,Unhealthy
-0.12730133702190236,Unhealthy
0.151258196415841,Unhealthy
-0.1576045762304306,Unhealthy
-0.05911904880271382,Unhealthy
0.016639049218606778,Unhealthy
0.1454278158548518,Unhealthy
0.09239714723992737,Unhealthy
-0.08942228801124205,Unhealthy
-0.15002876642829854,Unhealthy
-0.1576045762304306,Unhealthy
-0.05911904880271382,Unhealthy
0.12270038644845561,Unhealthy
0.12270038644845561,Unhealthy
-0.06669485860484588,Unhealthy
-0.03639161939631764,Unhealthy
-0.09699809781337411,Unhealthy
-0.1576045762304306,Unhealthy
-0.043967429198449696,Unhealthy
-0.08942228801124205,Unhealthy
-0.14245295662616647,Unhealthy
0.14071559254525645,Unhealthy
0.164670973680063,Unhealthy
-0.043967429198449696,Unhealthy
-0.05911904880271382,Unhealthy
-0.09699809781337411,Unhealthy
0.039366478625002956,Unhealthy
-0.05911904880271382,Unhealthy
0.08482133743779531,Unhealthy
-0.08184647820911,Unhealthy
-0.11214971741763824,Unhealthy
0.046942288427135014,Unhealthy
-0.1576045762304306,Unhealthy
-0.006088380187789401,Unhealthy
-0.08942228801124205,Unhealthy
0.09997295704205943,Unhealthy
-0.07427066840697794,Unhealthy
0.08482133743779531,Unhealthy
-0.043967429198449696,Unhealthy
0.12270038644845561,Unhealthy
-0.1576045762304306,Unhealthy
-0.1197255272197703,Unhealthy
-0.1197255272197703,Unhealthy
-0.14245295662616647,Unhealthy
0.062093908031399137,Unhealthy
0.0014874296143426583,Unhealthy
-0.043967429198449696,Unhealthy
0.13027619625058767,Unhealthy
-0.1348771468240344,Unhealthy
0.1454278158548518,Unhealthy
-0.11214971741763824,Unhealthy
0.08482133743779531,Unhealthy
0.016639049218606778,Unhealthy
0.08482133743779531,Unhealthy
-0.06669485860484588,Unhealthy
-0.08942228801124205,Unhealthy
-0.12730133702190236,Unhealthy
0.024214859020738836,Unhealthy
-0.043967429198449696,Unhealthy
-0.09699809781337411,Unhealthy
-0.07427066840697794,Unhealthy
0.08482133743779531,Unhealthy
-0.013664189989921461,Unhealthy
-0.08942228801124205,Unhealthy
0.07724552763566325,Unhealthy
-0.15002876642829854,Unhealthy
-0.03639161939631764,Unhealthy
-0.02123999979205352,Unhealthy
-0.07427066840697794,Unhealthy
-0.03639161939631764,Unhealthy
0.08482133743779531,Unhealthy
-0.12730133702190236,Unhealthy
0.08482133743779531,Unhealthy
-0.09699809781337411,Unhealthy
-0.15002876642829854,Unhealthy
0.016639049218606778,Unhealthy
-0.15002876642829854,Unhealthy
0.08482133743779531,Unhealthy
-0.043967429198449696,Unhealthy
-0.043967429198449696,Unhealthy
-0.1576045762304306,Unhealthy
-0.06669485860484588,Unhealthy
-0.09699809781337411,Unhealthy
-0.09699809781337411,Unhealthy
0.18045390376840117,Unhealthy
0.016639049218606778,Unhealthy
-0.03639161939631764,Unhealthy
-0.15002876642829854,Unhealthy
-0.006088380187789401,Unhealthy
-0.10457390761550618,Unhealthy
-0.1197255272197703,Unhealthy
-0.006088380187789401,Unhealthy
-0.08184647820911,Unhealthy
0.08482133743779531,Unhealthy
-0.09699809781337411,Unhealthy
-0.06669485860484588,Unhealthy
-0.1576045762304306,Unhealthy
-0.14245295662616647,Unhealthy
-0.02123999979205352,Unhealthy
-0.15002876642829854,Unhealthy
-0.15002876642829854,Unhealthy
-0.02881580959418558,Unhealthy
-0.06669485860484588,Unhealthy
-0.02881580959418558,Unhealthy
0.0014874296143426583,Unhealthy
0.08482133743779531,Unhealthy
-0.1576045762304306,Unhealthy
-0.11214971741763824,Unhealthy
0.08482133743779531,Unhealthy
-0.08184647820911,Unhealthy
-0.1197255272197703,Unhealthy
0.18242285028689953,Unhealthy
0.0014874296143426583,Unhealthy
-0.12730133702190236,Unhealthy
-0.07427066840697794,Unhealthy
-0.1197255272197703,Unhealthy
0.08482133743779531,Unhealthy
-0.11214971741763824,Unhealthy
0.16815524526124798,Unhealthy
-0.14245295662616647,Unhealthy
0.046942288427135014,Unhealthy
0.062093908031399137,Unhealthy
-0.14245295662616647,Unhealthy
0.16815524526124798,Unhealthy
0.07724552763566325,Unhealthy
0.18074708832344477,Unhealthy
0.18264473413113058,Unhealthy
-0.06669485860484588,Unhealthy
-0.08942228801124205,Unhealthy
0.09239714723992737,Unhealthy
0.05451809822926708,Unhealthy
-0.10457390761550618,Unhealthy
-0.15002876642829854,Unhealthy
-0.1197255272197703,Unhealthy
-0.02123999979205352,Unhealthy
-0.14245295662616647,Unhealthy
0.062093908031399137,Unhealthy
0.08482133743779531,Unhealthy
-0.09699809781337411,Unhealthy
0.09997295704205943,Unhealthy
-0.02123999979205352,Unhealthy
-0.1197255272197703,Unhealthy
-0.1197255272197703,Unhealthy
-0.10457390761550618,Unhealthy
0.0317906688228709,Unhealthy
0.1075487668441915,Unhealthy
0.016639049218606778,Unhealthy
-0.10457390761550618,Unhealthy
0.11512457664632356,Unhealthy
0.09239714723992737,Unhealthy
-0.15002876642829854,Unhealthy
0.024214859020738836,Unhealthy
-0.14245295662616647,Unhealthy
-0.1576045762304306,Unhealthy
-0.05154323900058176,Unhealthy
0.0696697178335312,Unhealthy
-0.14245295662616647,Unhealthy
0.15300362565698386,Unhealthy
0.0014874296143426583,Unhealthy
-0.08184647820911,Unhealthy
-0.1348771468240344,Unhealthy
-0.06669485860484588,Unhealthy
-0.1197255272197703,Unhealthy
-0.12730133702190236,Unhealthy
0.0317906688228709,Unhealthy
0.024214859020738836,Unhealthy
0.08482133743779531,Unhealthy
0.024214859020738836,Unhealthy
0.0317906688228709,Unhealthy
-0.02881580959418558,Unhealthy
-0.10457390761550618,Unhealthy
-0.1197255272197703,Unhealthy
-0.09699809781337411,Unhealthy
-0.14245295662616647,Unhealthy
0.08482133743779531,Unhealthy
0.0014874296143426583,Unhealthy
-0.05911904880271382,Unhealthy
-0.07427066840697794,Unhealthy
-0.03639161939631764,Unhealthy
-0.08942228801124205,Unhealthy
0.0696697178335312,Unhealthy
0.09997295704205943,Unhealthy
-0.15002876642829854,Unhealthy
-0.1197255272197703,Unhealthy
0.024214859020738836,Unhealthy
-0.1348771468240344,Unhealthy
-0.10457390761550618,Unhealthy
0.05451809822926708,Unhealthy
-0.10457390761550618,Unhealthy
-0.02881580959418558,Unhealthy
0.0014874296143426583,Unhealthy
-0.1348771468240344,Unhealthy
-0.07427066840697794,Unhealthy
-0.02881580959418558,Unhealthy
-0.08184647820911,Unhealthy
0.09239714723992737,Unhealthy
-0.15002876642829854,Unhealthy
0.039366478625002956,Unhealthy
-0.08184647820911,Unhealthy
0.08482133743779531,Unhealthy
-0.08184647820911,Unhealthy
0.19618911834512934,Unhealthy
-0.013664189989921461,Unhealthy
0.1399019031485625,Unhealthy
-0.11214971741763824,Unhealthy
-0.08184647820911,Unhealthy
0.21361010407404032,Unhealthy
-0.11214971741763824,Unhealthy
-0.15002876642829854,Unhealthy
-0.08942228801124205,Unhealthy
-0.08942228801124205,Unhealthy
-0.1348771468240344,Unhealthy
-0.06669485860484588,Unhealthy
-0.08184647820911,Unhealthy
0.062093908031399137,Unhealthy
0.05451809822926708,Unhealthy
-0.02881580959418558,Unhealthy
-0.09699809781337411,Unhealthy
-0.11214971741763824,Unhealthy
-0.14245295662616647,Unhealthy
-0.1576045762304306,Unhealthy
-0.1348771468240344,Unhealthy
-0.03639161939631764,Unhealthy
-0.11214971741763824,Unhealthy
-0.09699809781337411,Unhealthy
-0.006088380187789401,Unhealthy
-0.05154323900058176,Unhealthy
-0.08184647820911,Unhealthy
-0.14245295662616647,Unhealthy
-0.05154323900058176,Unhealthy
-0.06669485860484588,Unhealthy
0.08482133743779531,Unhealthy
-0.006088380187789401,Unhealthy
-0.08184647820911,Unhealthy
-0.1197255272197703,Unhealthy
-0.013664189989921461,Unhealthy
0.0696697178335312,Unhealthy
-0.15002876642829854,Unhealthy
-0.02881580959418558,Unhealthy
-0.1576045762304306,Unhealthy
0.18755569378124273,Unhealthy
0.062093908031399137,Unhealthy
-0.1197255272197703,Unhealthy
-0.05154323900058176,Unhealthy
-0.06669485860484588,Unhealthy
-0.14245295662616647,Unhealthy
0.09997295704205943,Unhealthy
-0.043967429198449696,Unhealthy
-0.1348771468240344,Unhealthy
0.07724552763566325,Unhealthy
0.1075487668441915,Unhealthy
0.08482133743779531,Unhealthy
0.19475330069981983,Unhealthy
-0.08942228801124205,Unhealthy
-0.08184647820911,Unhealthy
-0.08184647820911,Unhealthy
-0.08184647820911,Unhealthy
-0.08942228801124205,Unhealthy
-0.15002876642829854,Unhealthy
0.08482133743779531,Unhealthy
-0.07427066840697794,Unhealthy
-0.12730133702190236,Unhealthy
0.08482133743779531,Unhealthy
0.0014874296143426583,Unhealthy
0.1984584844697762,Unhealthy
-0.02123999979205352,Unhealthy
0.062093908031399137,Unhealthy
0.0014874296143426583,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
0.13027619625058767,Unhealthy
0.1075487668441915,Unhealthy
-0.09699809781337411,Unhealthy
-0.15002876642829854,Unhealthy
-0.12730133702190236,Unhealthy
-0.15002876642829854,Unhealthy
-0.05154323900058176,Unhealthy
-0.08942228801124205,Unhealthy
-0.06669485860484588,Unhealthy
-0.08942228801124205,Unhealthy
-0.05154323900058176,Unhealthy
-0.12730133702190236,Unhealthy
-0.05911904880271382,Unhealthy
0.08482133743779531,Unhealthy
-0.05154323900058176,Unhealthy
-0.05154323900058176,Unhealthy
-0.08942228801124205,Unhealthy
-0.14245295662616647,Unhealthy
0.21361010407404032,Unhealthy
-0.013664189989921461,Unhealthy
0.1454278158548518,Unhealthy
-0.11214971741763824,Unhealthy
-0.09699809781337411,Unhealthy
-0.06669485860484588,Unhealthy
-0.09699809781337411,Unhealthy
0.1833068648655121,Unhealthy
-0.08942228801124205,Unhealthy
-0.07427066840697794,Unhealthy
0.1454278158548518,Unhealthy
-0.006088380187789401,Unhealthy
-0.15002876642829854,Unhealthy
0.09239714723992737,Unhealthy
-0.05911904880271382,Unhealthy
-0.12730133702190236,Unhealthy
0.0696697178335312,Unhealthy
0.08482133743779531,Unhealthy
-0.1348771468240344,Unhealthy
-0.1348771468240344,Unhealthy
0.19887481316360914,Unhealthy
-0.08184647820911,Unhealthy
-0.08942228801124205,Unhealthy
0.1075487668441915,Unhealthy
0.024214859020738836,Unhealthy
-0.1197255272197703,Unhealthy
-0.05911904880271382,Unhealthy
-0.1197255272197703,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
0.14843235011139744,Unhealthy
0.11658838868831035,Unhealthy
-0.02123999979205352,Unhealthy
-0.05154323900058176,Unhealthy
-0.1576045762304306,Unhealthy
0.08482133743779531,Unhealthy
-0.05154323900058176,Unhealthy
-0.12730133702190236,Unhealthy
-0.1348771468240344,Unhealthy
0.0014874296143426583,Unhealthy
-0.15002876642829854,Unhealthy
-0.02881580959418558,Unhealthy
0.039366478625002956,Unhealthy
0.08482133743779531,Unhealthy
-0.15002876642829854,Unhealthy
-0.03639161939631764,Unhealthy
0.0014874296143426583,Unhealthy
-0.08942228801124205,Unhealthy
-0.03639161939631764,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
0.13027619625058767,Unhealthy
-0.10457390761550618,Unhealthy
-0.1197255272197703,Unhealthy
-0.1576045762304306,Unhealthy
-0.08942228801124205,Unhealthy
-0.1197255272197703,Unhealthy
-0.10457390761550618,Unhealthy
-0.07427066840697794,Unhealthy
0.05451809822926708,Unhealthy
-0.08184647820911,Unhealthy
-0.07427066840697794,Unhealthy
0.016639049218606778,Unhealthy
0.024214859020738836,Unhealthy
-0.02881580959418558,Unhealthy
-0.14245295662616647,Unhealthy
0.08482133743779531,Unhealthy
-0.15002876642829854,Unhealthy
0.08482133743779531,Unhealthy
-0.15002876642829854,Unhealthy
-0.05911904880271382,Unhealthy
0.062093908031399137,Unhealthy
-0.1197255272197703,Unhealthy
0.016639049218606778,Unhealthy
-0.02881580959418558,Unhealthy
0.05451809822926708,Unhealthy
0.08482133743779531,Unhealthy
-0.11214971741763824,Unhealthy
-0.06669485860484588,Unhealthy
0.08482133743779531,Unhealthy
-0.14245295662616647,Unhealthy
0.016639049218606778,Unhealthy
0.1984584844697762,Unhealthy
-0.12730133702190236,Unhealthy
-0.08942228801124205,Unhealthy
-0.15002876642829854,Unhealthy
-0.02881580959418558,Unhealthy
-0.15002876642829854,Unhealthy
0.009063239416474718,Unhealthy
-0.15002876642829854,Unhealthy
0.13027619625058767,Unhealthy
-0.10457390761550618,Unhealthy
0.15300362565698386,Unhealthy
-0.10457390761550618,Unhealthy
0.15550025904046202,Unhealthy
-0.08942228801124205,Unhealthy
-0.08942228801124205,Unhealthy
-0.05911904880271382,Unhealthy
-0.15002876642829854,Unhealthy
0.08482133743779531,Unhealthy
0.024214859020738836,Unhealthy
0.062093908031399137,Unhealthy
-0.1197255272197703,Unhealthy
-0.02123999979205352,Unhealthy
0.08482133743779531,Unhealthy
0.0317906688228709,Unhealthy
-0.15002876642829854,Unhealthy
0.07397339499368612,Unhealthy
-0.10457390761550618,Unhealthy
0.009063239416474718,Unhealthy
-0.1197255272197703,Unhealthy
-0.1348771468240344,Unhealthy
-0.1197255272197703,Unhealthy
-0.12730133702190236,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
-0.08942228801124205,Unhealthy
-0.1197255272197703,Unhealthy
-0.06669485860484588,Unhealthy
0.11512457664632356,Unhealthy
-0.15002876642829854,Unhealthy
-0.08942228801124205,Unhealthy
-0.02881580959418558,Unhealthy
0.16815524526124798,Unhealthy
0.0014874296143426583,Unhealthy
-0.1197255272197703,Unhealthy
0.13785200605271972,Unhealthy
-0.14245295662616647,Unhealthy
0.024214859020738836,Unhealthy
0.08482133743779531,Unhealthy
-0.15002876642829854,Unhealthy
-0.10457390761550618,Unhealthy
-0.14245295662616647,Unhealthy
-0.02881580959418558,Unhealthy
-0.15002876642829854,Unhealthy
-0.03639161939631764,Unhealthy
0.08482133743779531,Unhealthy
-0.1348771468240344,Unhealthy
0.024214859020738836,Unhealthy
0.09997295704205943,Unhealthy
-0.08184647820911,Unhealthy
-0.08942228801124205,Unhealthy
-0.11214971741763824,Unhealthy
-0.09699809781337411,Unhealthy
0.17573105506338002,Unhealthy
-0.08942228801124205,Unhealthy
-0.09699809781337411,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
-0.1576045762304306,Unhealthy
-0.1576045762304306,Unhealthy
0.08482133743779531,Unhealthy
-0.10457390761550618,Unhealthy
0.0696697178335312,Unhealthy
-0.013664189989921461,Unhealthy
-0.1576045762304306,Unhealthy
0.05451809822926708,Unhealthy
-0.08184647820911,Unhealthy
-0.12730133702190236,Unhealthy
0.0014874296143426583,Unhealthy
0.08482133743779531,Unhealthy
0.09239714723992737,Unhealthy
0.1075487668441915,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
-0.043967429198449696,Unhealthy
-0.07427066840697794,Unhealthy
-0.1348771468240344,Unhealthy
0.08482133743779531,Unhealthy
-0.14245295662616647,Unhealthy
0.08482133743779531,Unhealthy
0.046942288427135014,Unhealthy
0.009063239416474718,Unhealthy
-0.08942228801124205,Unhealthy
0.0696697178335312,Unhealthy
0.13785200605271972,Unhealthy
0.024214859020738836,Unhealthy
-0.06669485860484588,Unhealthy
-0.14245295662616647,Unhealthy
0.062093908031399137,Unhealthy
-0.14245295662616647,Unhealthy
0.062093908031399137,Unhealthy
-0.07427066840697794,Unhealthy
0.12270038644845561,Unhealthy
-0.1197255272197703,Unhealthy
-0.07427066840697794,Unhealthy
-0.1348771468240344,Unhealthy
0.08482133743779531,Unhealthy
-0.09699809781337411,Unhealthy
-0.1197255272197703,Unhealthy
-0.15002876642829854,Unhealthy
-0.14245295662616647,Unhealthy
0.08482133743779531,Unhealthy
-0.09699809781337411,Unhealthy
0.024214859020738836,Unhealthy
-0.10457390761550618,Unhealthy
-0.07427066840697794,Unhealthy
-0.09699809781337411,Unhealthy
-0.14245295662616647,Unhealthy
0.009063239416474718,Unhealthy
0.08482133743779531,Unhealthy
-0.12730133702190236,Unhealthy
-0.06669485860484588,Unhealthy
-0.08942228801124205,Unhealthy
-0.15002876642829854,Unhealthy
0.17573105506338002,Unhealthy
-0.08942228801124205,Unhealthy
-0.08184647820911,Unhealthy
-0.05154323900058176,Unhealthy
-0.03639161939631764,Unhealthy
-0.08942228801124205,Unhealthy
0.07724552763566325,Unhealthy
0.0014874296143426583,Unhealthy
-0.11214971741763824,Unhealthy
0.1454278158548518,Unhealthy
-0.09699809781337411,Unhealthy
-0.09699809781337411,Unhealthy
-0.10457390761550618,Unhealthy
0.08482133743779531,Unhealthy
-0.043967429198449696,Unhealthy
-0.06669485860484588,Unhealthy
0.08482133743779531,Unhealthy
0.016639049218606778,Unhealthy
0.08482133743779531,Unhealthy
0.13027619625058767,Unhealthy
-0.02123999979205352,Unhealthy
-0.08942228801124205,Unhealthy
-0.08184647820911,Unhealthy
0.1833068648655121,Unhealthy
-0.1576045762304306,Unhealthy
0.1075487668441915,Unhealthy
-0.15002876642829854,Unhealthy
-0.09699809781337411,Unhealthy
0.0014874296143426583,Unhealthy
0.09997295704205943,Unhealthy
0.1454278158548518,Unhealthy
-0.1576045762304306,Unhealthy
-0.03639161939631764,Unhealthy
-0.11214971741763824,Unhealthy
-0.013664189989921461,Unhealthy
-0.08942228801124205,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
-0.07427066840697794,Unhealthy
-0.12730133702190236,Unhealthy
-0.1197255272197703,Unhealthy
0.0696697178335312,Unhealthy
0.024214859020738836,Unhealthy
-0.08184647820911,Unhealthy
-0.11214971741763824,Unhealthy
-0.10457390761550618,Unhealthy
-0.1348771468240344,Unhealthy
0.11963603907750595,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
0.07724552763566325,Unhealthy
0.046942288427135014,Unhealthy
-0.1348771468240344,Unhealthy
0.13785200605271972,Unhealthy
-0.013664189989921461,Unhealthy
-0.06669485860484588,Unhealthy
0.08482133743779531,Unhealthy
0.0014874296143426583,Unhealthy
-0.1197255272197703,Unhealthy
-0.06669485860484588,Unhealthy
-0.02881580959418558,Unhealthy
-0.10457390761550618,Unhealthy
-0.15002876642829854,Unhealthy
0.12270038644845561,Unhealthy
-0.08942228801124205,Unhealthy
0.16815524526124798,Unhealthy
0.1454278158548518,Unhealthy
0.0317906688228709,Unhealthy
0.08482133743779531,Unhealthy
0.046942288427135014,Unhealthy
0.14462616001485867,Unhealthy
-0.15002876642829854,Unhealthy
-0.05154323900058176,Unhealthy
-0.06669485860484588,Unhealthy
0.1984584844697762,Unhealthy
-0.043967429198449696,Unhealthy
0.08482133743779531,Unhealthy
0.024214859020738836,Unhealthy
0.05451809822926708,Unhealthy
0.05451809822926708,Unhealthy
-0.05154323900058176,Unhealthy
-0.12730133702190236,Unhealthy
0.1833068648655121,Unhealthy
-0.1197255272197703,Unhealthy
-0.08184647820911,Unhealthy
-0.14245295662616647,Unhealthy
-0.15002876642829854,Unhealthy
-0.05154323900058176,Unhealthy
-0.07427066840697794,Unhealthy
-0.08184647820911,Unhealthy
0.16919340358120363,Unhealthy
0.09239714723992737,Unhealthy
-0.08942228801124205,Unhealthy
0.0014874296143426583,Unhealthy
0.11498830198283536,Unhealthy
-0.06669485860484588,Unhealthy
-0.07427066840697794,Unhealthy
-0.1576045762304306,Unhealthy
0.1075487668441915,Unhealthy
0.09997295704205943,Unhealthy
0.1454278158548518,Unhealthy
0.039366478625002956,Unhealthy
-0.08184647820911,Unhealthy
-0.1348771468240344,Unhealthy
-0.11214971741763824,Unhealthy
-0.02123999979205352,Unhealthy
-0.14245295662616647,Unhealthy
0.08482133743779531,Unhealthy
-0.15002876642829854,Unhealthy
-0.07427066840697794,Unhealthy
0.09997295704205943,Unhealthy
-0.1576045762304306,Unhealthy
-0.14245295662616647,Unhealthy
-0.08184647820911,Unhealthy
-0.12730133702190236,Unhealthy
-0.05154323900058176,Unhealthy
-0.09699809781337411,Unhealthy
0.05451809822926708,Unhealthy
-0.1197255272197703,Unhealthy
-0.12730133702190236,Unhealthy
-0.03639161939631764,Unhealthy
0.17177842761923723,Unhealthy
-0.08184647820911,Unhealthy
0.08482133743779531,Unhealthy
0.08482133743779531,Unhealthy
-0.05911904880271382,Unhealthy
-0.05911904880271382,Unhealthy
0.08482133743779531,Unhealthy
0.039366478625002956,Unhealthy
-0.12730133702190236,Unhealthy
-0.14245295662616647,Unhealthy
0.09239714723992737,Unhealthy
-0.09699809781337411,Unhealthy
0.11204256564643345,Unhealthy
-0.08942228801124205,Unhealthy
-0.08184647820911,Unhealthy
-0.06669485860484588,Unhealthy
-0.14245295662616647,Unhealthy
0.08482133743779531,Unhealthy
0.1833068648655121,Unhealthy
-0.05154323900058176,Unhealthy
-0.02123999979205352,Unhealthy
0.17573105506338002,Unhealthy
-0.12730133702190236,Unhealthy
0.15300362565698386,Unhealthy
-0.12730133702190236,Unhealthy
-0.05154323900058176,Unhealthy
0.016639049218606778,Unhealthy
0.15300362565698386,Unhealthy
0.08482133743779531,Unhealthy
-0.006088380187789401,Unhealthy
0.046942288427135014,Unhealthy
0.016639049218606778,Unhealthy
-0.08942228801124205,Unhealthy
-0.08942228801124205,Unhealthy
-0.1576045762304306,Unhealthy
-0.12730133702190236,Unhealthy
0.016639049218606778,Unhealthy
-0.14245295662616647,Unhealthy
-0.05911904880271382,Unhealthy
-0.02881580959418558,Unhealthy
-0.12730133702190236,Unhealthy
0.08482133743779531,Unhealthy
0.046942288427135014,Unhealthy
-0.1197255272197703,Unhealthy
-0.10457390761550618,Unhealthy
-0.1197255272197703,Unhealthy
-0.08942228801124205,Unhealthy
-0.1348771468240344,Unhealthy
-0.10457390761550618,Unhealthy
-0.15002876642829854,Unhealthy
-0.08942228801124205,Unhealthy
-0.07427066840697794,Unhealthy
-0.15002876642829854,Unhealthy
-0.11214971741763824,Unhealthy
0.20476267127528164,Unhealthy
-0.12730133702190236,Unhealthy
-0.1348771468240344,Unhealthy
-0.08184647820911,Unhealthy
-0.05911904880271382,Unhealthy
-0.14245295662616647,Unhealthy
0.05451809822926708,Unhealthy
-0.14245295662616647,Unhealthy
0.016639049218606778,Unhealthy
-0.08942228801124205,Unhealthy
0.0696697178335312,Unhealthy
-0.013664189989921461,Unhealthy
0.08482133743779531,Unhealthy
-0.1197255272197703,Unhealthy
0.16815524526124798,Unhealthy
-0.013664189989921461,Unhealthy
-0.10457390761550618,Unhealthy
-0.1197255272197703,Unhealthy
-0.1576045762304306,Unhealthy
-0.05154323900058176,Unhealthy
-0.15002876642829854,Unhealthy
-0.06669485860484588,Unhealthy
-0.05154323900058176,Unhealthy
-0.15002876642829854,Unhealthy
-0.05154323900058176,Unhealthy
-0.03639161939631764,Unhealthy
-0.12730133702190236,Unhealthy
-0.05911904880271382,Unhealthy
-0.1348771468240344,Unhealthy
-0.02123999979205352,Unhealthy
0.13027619625058767,Unhealthy
-0.12730133702190236,Unhealthy
-0.1197255272197703,Unhealthy
-0.12730133702190236,Unhealthy
0.13027619625058767,Unhealthy
-0.05911904880271382,Unhealthy
-0.15002876642829854,Unhealthy
-0.12730133702190236,Unhealthy
0.08482133743779531,Unhealthy
-0.03639161939631764,Unhealthy
0.08482133743779531,Unhealthy
-0.05911904880271382,Unhealthy
-0.1348771468240344,Unhealthy
-0.08184647820911,Unhealthy
-0.14245295662616647,Unhealthy
0.09997295704205943,Unhealthy
-0.08184647820911,Unhealthy
-0.14245295662616647,Unhealthy
-0.09699809781337411,Unhealthy
0.03324719937000578,Unhealthy
-0.1576045762304306,Unhealthy
-0.1197255272197703,Unhealthy
-0.12730133702190236,Unhealthy
-0.11214971741763824,Unhealthy
0.062093908031399137,Unhealthy
-0.08942228801124205,Unhealthy
0.16815524526124798,Unhealthy
-0.09699809781337411,Unhealthy
0.12270038644845561,Unhealthy
-0.08184647820911,Unhealthy
-0.08184647820911,Unhealthy
0.08482133743779531,Unhealthy
-0.15002876642829854,Unhealthy
-0.043967429198449696,Unhealthy
-0.10457390761550618,Unhealthy
-0.08184647820911,Unhealthy
-0.08184647820911,Unhealthy
0.08482133743779531,Unhealthy
-0.12730133702190236,Unhealthy
-0.14245295662616647,Unhealthy
-0.043967429198449696,Unhealthy
-0.08184647820911,Unhealthy
0.024214859020738836,Unhealthy
0.08482133743779531,Unhealthy
-0.08942228801124205,Unhealthy
0.009063239416474718,Unhealthy
0.13027619625058767,Unhealthy
-0.08942228801124205,Unhealthy
0.08482133743779531,Unhealthy
-0.05911904880271382,Unhealthy
-0.02123999979205352,Unhealthy
-0.11214971741763824,Unhealthy
0.08482133743779531,Unhealthy
-0.1576045762304306,Unhealthy
-0.09699809781337411,Unhealthy
0.08482133743779531,Unhealthy
-0.14245295662616647,Unhealthy
-0.043967429198449696,Unhealthy
0.08482133743779531,Unhealthy
0.062093908031399137,Unhealthy
-0.1197255272197703,Unhealthy
0.0014874296143426583,Unhealthy
-0.05911904880271382,Unhealthy
-0.1576045762304306,Unhealthy
-0.11214971741763824,Unhealthy
-0.06669485860484588,Unhealthy
-0.08184647820911,Unhealthy
-0.006088380187789401,Unhealthy
-0.1197255272197703,Unhealthy
0.13375533006934506,Unhealthy
