AQI Value,Outlier,Status
156.0,False,Unhealthy
27.0,False,Good
53.0,False,Moderate
90.0,False,Moderate
78.0,False,Moderate
21.0,False,Good
76.0,False,Moderate
53.0,False,Moderate
45.0,False,Good
91.0,False,Moderate
61.0,False,Moderate
70.0,False,Moderate
47.0,False,Good
351.0,False,Hazardous
58.0,False,Moderate
94.0,False,Moderate
103.0,False,Unhealthy For Sensitive Groups
70.0,False,Moderate
46.0,False,Good
131.0,False,Unhealthy For Sensitive Groups
37.0,False,Good
88.0,False,Moderate
68.0,False,Moderate
78.0,False,Moderate
54.0,False,Moderate
10.0,False,Good
72.0,False,Moderate
31.0,False,Good
19.0,False,Good
91.0,False,Moderate
35.0,False,Good
58.0,False,Moderate
32.0,False,Good
61.0,False,Moderate
142.0,False,Unhealthy For Sensitive Groups
21.0,False,Good
91.0,False,Moderate
47.0,False,Good
25.0,False,Good
31.0,False,Good
101.0,False,Unhealthy For Sensitive Groups
54.0,False,Moderate
49.0,False,Good
15.0,False,Good
92.0,False,Moderate
117.0,False,Unhealthy For Sensitive Groups
27.0,False,Good
34.0,False,Good
25.0,False,Good
57.0,False,Moderate
55.0,False,Moderate
40.0,False,Good
15.0,False,Good
14.0,False,Good
50.0,False,Good
59.0,False,Moderate
68.0,False,Moderate
86.0,False,Moderate
31.0,False,Good
101.0,False,Unhealthy For Sensitive Groups
60.0,False,Moderate
89.0,False,Moderate
19.0,False,Good
35.0,False,Good
79.0,False,Moderate
69.0,False,Moderate
95.0,False,Moderate
92.0,False,Moderate
39.0,False,Good
32.0,False,Good
75.0,False,Moderate
65.0,False,Moderate
39.0,False,Good
58.0,False,Moderate
45.0,False,Good
53.0,False,Moderate
128.0,False,Unhealthy For Sensitive Groups
63.0,False,Moderate
89.0,False,Moderate
21.0,False,Good
17.0,False,Good
43.0,False,Good
105.0,False,Unhealthy For Sensitive Groups
79.0,False,Moderate
44.0,False,Good
42.0,False,Good
53.0,False,Moderate
15.0,False,Good
66.0,False,Moderate
146.0,False,Unhealthy For Sensitive Groups
90.0,False,Moderate
25.0,False,Good
34.0,False,Good
31.0,False,Good
72.0,False,Moderate
90.0,False,Moderate
48.0,False,Good
92.0,False,Moderate
11.0,False,Good
37.0,False,Good
57.0,False,Moderate
87.0,False,Moderate
44.0,False,Good
21.0,False,Good
9.0,False,Good
37.0,False,Good
178.0,False,Unhealthy
74.0,False,Moderate
54.0,False,Moderate
91.0,False,Moderate
101.0,False,Unhealthy For Sensitive Groups
36.0,False,Good
115.0,False,Unhealthy For Sensitive Groups
160.0,False,Unhealthy
38.0,False,Good
93.0,False,Moderate
48.0,False,Good
22.0,False,Good
30.0,False,Good
89.0,False,Moderate
36.0,False,Good
70.0,False,Moderate
14.0,False,Good
161.0,False,Unhealthy
174.0,False,Unhealthy
200.0,False,Unhealthy
61.0,False,Moderate
44.0,False,Good
50.0,False,Good
17.0,False,Good
46.0,False,Good
61.0,False,Moderate
85.0,False,Moderate
79.0,False,Moderate
91.0,False,Moderate
26.0,False,Good
50.0,False,Good
141.0,False,Unhealthy For Sensitive Groups
56.0,False,Moderate
32.0,False,Good
45.0,False,Good
190.0,False,Unhealthy
57.0,False,Moderate
31.0,False,Good
56.0,False,Moderate
83.0,False,Moderate
39.0,False,Good
41.0,False,Good
58.0,False,Moderate
131.0,False,Unhealthy For Sensitive Groups
4.0,False,Good
67.0,False,Moderate
151.0,False,Unhealthy
91.0,False,Moderate
72.0,False,Moderate
29.0,False,Good
128.0,False,Unhealthy For Sensitive Groups
27.0,False,Good
8.0,False,Good
46.0,False,Good
72.0,False,Moderate
68.0,False,Moderate
113.0,False,Unhealthy For Sensitive Groups
12.0,False,Good
51.0,False,Moderate
65.0,False,Moderate
23.0,False,Good
115.0,False,Unhealthy For Sensitive Groups
153.0,False,Unhealthy
42.0,False,Good
30.0,False,Good
82.0,False,Moderate
160.0,False,Unhealthy
23.0,False,Good
152.0,False,Unhealthy
24.0,False,Good
15.0,False,Good
69.0,False,Moderate
108.0,False,Unhealthy For Sensitive Groups
122.0,False,Unhealthy For Sensitive Groups
25.0,False,Good
53.0,False,Moderate
95.0,False,Moderate
75.0,False,Moderate
19.0,False,Good
71.0,False,Moderate
24.0,False,Good
134.0,False,Unhealthy For Sensitive Groups
84.0,False,Moderate
44.0,False,Good
35.0,False,Good
63.0,False,Moderate
18.0,False,Good
67.0,False,Moderate
185.0,False,Unhealthy
173.0,False,Unhealthy
164.0,False,Unhealthy
19.0,False,Good
151.0,False,Unhealthy
55.0,False,Moderate
14.0,False,Good
72.0,False,Moderate
63.0,False,Moderate
54.0,False,Moderate
21.0,False,Good
103.0,False,Unhealthy For Sensitive Groups
42.0,False,Good
31.0,False,Good
12.0,False,Good
48.0,False,Good
24.0,False,Good
45.0,False,Good
32.0,False,Good
39.0,False,Good
55.0,False,Moderate
150.0,False,Unhealthy For Sensitive Groups
56.0,False,Moderate
47.0,False,Good
83.0,False,Moderate
65.0,False,Moderate
39.0,False,Good
8.0,False,Good
8.0,False,Good
96.0,False,Moderate
50.0,False,Good
42.0,False,Good
118.0,False,Unhealthy For Sensitive Groups
72.0,False,Moderate
183.0,False,Unhealthy
182.0,False,Unhealthy
62.0,False,Moderate
13.0,False,Good
7.0,False,Good
32.0,False,Good
34.0,False,Good
73.0,False,Moderate
58.0,False,Moderate
282.0,False,Very Unhealthy
84.0,False,Moderate
64.0,False,Moderate
5.0,False,Good
85.0,False,Moderate
83.0,False,Moderate
65.0,False,Moderate
63.0,False,Moderate
86.0,False,Moderate
158.0,False,Unhealthy
48.0,False,Good
27.0,False,Good
23.0,False,Good
60.0,False,Moderate
154.0,False,Unhealthy
72.0,False,Moderate
183.0,False,Unhealthy
5.0,False,Good
89.0,False,Moderate
16.0,False,Good
123.0,False,Unhealthy For Sensitive Groups
57.0,False,Moderate
75.0,False,Moderate
31.0,False,Good
18.0,False,Good
36.0,False,Good
21.0,False,Good
20.0,False,Good
27.0,False,Good
53.0,False,Moderate
71.0,False,Moderate
29.0,False,Good
14.0,False,Good
59.0,False,Moderate
15.0,False,Good
28.0,False,Good
19.0,False,Good
25.0,False,Good
58.0,False,Moderate
76.0,False,Moderate
63.0,False,Moderate
67.0,False,Moderate
18.0,False,Good
92.0,False,Moderate
53.0,False,Moderate
85.0,False,Moderate
63.0,False,Moderate
57.0,False,Moderate
66.0,False,Moderate
83.0,False,Moderate
18.0,False,Good
150.0,False,Unhealthy For Sensitive Groups
40.0,False,Good
45.0,False,Good
8.0,False,Good
83.0,False,Moderate
52.0,False,Moderate
25.0,False,Good
34.0,False,Good
69.0,False,Moderate
80.0,False,Moderate
102.0,False,Unhealthy For Sensitive Groups
34.0,False,Good
75.0,False,Moderate
71.0,False,Moderate
92.0,False,Moderate
70.0,False,Moderate
15.0,False,Good
2.0,False,Good
61.0,False,Moderate
35.0,False,Good
28.0,False,Good
146.0,False,Unhealthy For Sensitive Groups
89.0,False,Moderate
55.0,False,Moderate
17.0,False,Good
45.0,False,Good
27.0,False,Good
24.0,False,Good
1.0,False,Good
23.0,False,Good
46.0,False,Good
18.0,False,Good
35.0,False,Good
20.0,False,Good
86.0,False,Moderate
51.0,False,Moderate
31.0,False,Good
91.0,False,Moderate
36.0,False,Good
156.0,False,Unhealthy
14.0,False,Good
111.0,False,Unhealthy For Sensitive Groups
89.0,False,Moderate
20.0,False,Good
150.0,False,Unhealthy For Sensitive Groups
39.0,False,Good
89.0,False,Moderate
49.0,False,Good
34.0,False,Good
11.0,False,Good
20.0,False,Good
53.0,False,Moderate
160.0,False,Unhealthy
36.0,False,Good
34.0,False,Good
7.0,False,Good
92.0,False,Moderate
19.0,False,Good
44.0,False,Good
65.0,False,Moderate
47.0,False,Good
20.0,False,Good
21.0,False,Good
24.0,False,Good
65.0,False,Moderate
86.0,False,Moderate
54.0,False,Moderate
168.0,False,Unhealthy
81.0,False,Moderate
72.0,False,Moderate
58.0,False,Moderate
38.0,False,Good
17.0,False,Good
154.0,False,Unhealthy
55.0,False,Moderate
38.0,False,Good
121.0,False,Unhealthy For Sensitive Groups
51.0,False,Moderate
37.0,False,Good
29.0,False,Good
86.0,False,Moderate
43.0,False,Good
29.0,False,Good
46.0,False,Good
151.0,False,Unhealthy
51.0,False,Moderate
83.0,False,Moderate
70.0,False,Moderate
1.0,False,Good
96.0,False,Moderate
91.0,False,Moderate
141.0,False,Unhealthy For Sensitive Groups
36.0,False,Good
42.0,False,Good
152.0,False,Unhealthy
42.0,False,Good
61.0,False,Moderate
29.0,False,Good
23.0,False,Good
173.0,False,Unhealthy
69.0,False,Moderate
62.0,False,Moderate
86.0,False,Moderate
39.0,False,Good
116.0,False,Unhealthy For Sensitive Groups
60.0,False,Moderate
31.0,False,Good
65.0,False,Moderate
303.0,False,Hazardous
86.0,False,Moderate
41.0,False,Good
51.0,False,Moderate
65.0,False,Moderate
61.0,False,Moderate
99.0,False,Moderate
28.0,False,Good
53.0,False,Moderate
91.0,False,Moderate
27.0,False,Good
119.0,False,Unhealthy For Sensitive Groups
83.0,False,Moderate
11.0,False,Good
15.0,False,Good
118.0,False,Unhealthy For Sensitive Groups
48.0,False,Good
19.0,False,Good
31.0,False,Good
78.0,False,Moderate
50.0,False,Good
83.0,False,Moderate
45.0,False,Good
83.0,False,Moderate
47.0,False,Good
63.0,False,Moderate
69.0,False,Moderate
34.0,False,Good
21.0,False,Good
77.0,False,Moderate
130.0,False,Unhealthy For Sensitive Groups
46.0,False,Good
129.0,False,Unhealthy For Sensitive Groups
24.0,False,Good
61.0,False,Moderate
44.0,False,Good
138.0,False,Unhealthy For Sensitive Groups
83.0,False,Moderate
76.0,False,Moderate
20.0,False,Good
61.0,False,Moderate
71.0,False,Moderate
33.0,False,Good
37.0,False,Good
24.0,False,Good
5.0,False,Good
82.0,False,Moderate
73.0,False,Moderate
91.0,False,Moderate
37.0,False,Good
36.0,False,Good
51.0,False,Moderate
34.0,False,Good
55.0,False,Moderate
34.0,False,Good
89.0,False,Moderate
98.0,False,Moderate
29.0,False,Good
38.0,False,Good
50.0,False,Good
46.0,False,Good
69.0,False,Moderate
63.0,False,Moderate
113.0,False,Unhealthy For Sensitive Groups
29.0,False,Good
11.0,False,Good
43.0,False,Good
183.0,False,Unhealthy
55.0,False,Moderate
60.0,False,Moderate
80.0,False,Moderate
42.0,False,Good
278.0,False,Very Unhealthy
78.0,False,Moderate
11.0,False,Good
128.0,False,Unhealthy For Sensitive Groups
141.0,False,Unhealthy For Sensitive Groups
54.0,False,Moderate
30.0,False,Good
6.0,False,Good
2.0,False,Good
174.0,False,Unhealthy
79.0,False,Moderate
140.0,False,Unhealthy For Sensitive Groups
56.0,False,Moderate
17.0,False,Good
88.0,False,Moderate
45.0,False,Good
44.0,False,Good
119.0,False,Unhealthy For Sensitive Groups
44.0,False,Good
26.0,False,Good
35.0,False,Good
13.0,False,Good
42.0,False,Good
51.0,False,Moderate
78.0,False,Moderate
33.0,False,Good
25.0,False,Good
25.0,False,Good
40.0,False,Good
57.0,False,Moderate
27.0,False,Good
86.0,False,Moderate
15.0,False,Good
48.0,False,Good
71.0,False,Moderate
51.0,False,Moderate
99.0,False,Moderate
55.0,False,Moderate
46.0,False,Good
65.0,False,Moderate
73.0,False,Moderate
157.0,False,Unhealthy
56.0,False,Moderate
68.0,False,Moderate
33.0,False,Good
98.0,False,Moderate
65.0,False,Moderate
99.0,False,Moderate
95.0,False,Moderate
39.0,False,Good
27.0,False,Good
13.0,False,Good
27.0,False,Good
183.0,False,Unhealthy
51.0,False,Moderate
54.0,False,Moderate
128.0,False,Unhealthy For Sensitive Groups
40.0,False,Good
25.0,False,Good
89.0,False,Moderate
44.0,False,Good
11.0,False,Good
61.0,False,Moderate
47.0,False,Good
86.0,False,Moderate
16.0,False,Good
128.0,False,Unhealthy For Sensitive Groups
41.0,False,Good
84.0,False,Moderate
38.0,False,Good
63.0,False,Moderate
27.0,False,Good
183.0,False,Unhealthy
51.0,False,Moderate
91.0,False,Moderate
26.0,False,Good
22.0,False,Good
76.0,False,Moderate
231.0,False,Very Unhealthy
29.0,False,Good
83.0,False,Moderate
12.0,False,Good
28.0,False,Good
29.0,False,Good
24.0,False,Good
24.0,False,Good
35.0,False,Good
41.0,False,Good
21.0,False,Good
92.0,False,Moderate
18.0,False,Good
70.0,False,Moderate
121.0,False,Unhealthy For Sensitive Groups
44.0,False,Good
78.0,False,Moderate
35.0,False,Good
144.0,False,Unhealthy For Sensitive Groups
66.0,False,Moderate
30.0,False,Good
76.0,False,Moderate
47.0,False,Good
50.0,False,Good
7.0,False,Good
69.0,False,Moderate
38.0,False,Good
60.0,False,Moderate
119.0,False,Unhealthy For Sensitive Groups
56.0,False,Moderate
22.0,False,Good
70.0,False,Moderate
2.0,False,Good
35.0,False,Good
110.0,False,Unhealthy For Sensitive Groups
113.0,False,Unhealthy For Sensitive Groups
83.0,False,Moderate
162.0,False,Unhealthy
33.0,False,Good
61.0,False,Moderate
44.0,False,Good
31.0,False,Good
15.0,False,Good
22.0,False,Good
28.0,False,Good
18.0,False,Good
21.0,False,Good
19.0,False,Good
10.0,False,Good
109.0,False,Unhealthy For Sensitive Groups
53.0,False,Moderate
168.0,False,Unhealthy
18.0,False,Good
9.0,False,Good
156.0,False,Unhealthy
8.0,False,Good
23.0,False,Good
46.0,False,Good
29.0,False,Good
67.0,False,Moderate
45.0,False,Good
105.0,False,Unhealthy For Sensitive Groups
48.0,False,Good
102.0,False,Unhealthy For Sensitive Groups
29.0,False,Good
38.0,False,Good
108.0,False,Unhealthy For Sensitive Groups
108.0,False,Unhealthy For Sensitive Groups
156.0,False,Unhealthy
65.0,False,Moderate
21.0,False,Good
21.0,False,Good
65.0,False,Moderate
169.0,False,Unhealthy
18.0,False,Good
15.0,False,Good
119.0,False,Unhealthy For Sensitive Groups
34.0,False,Good
44.0,False,Good
51.0,False,Moderate
7.0,False,Good
15.0,False,Good
75.0,False,Moderate
278.0,False,Very Unhealthy
14.0,False,Good
32.0,False,Good
9.0,False,Good
64.0,False,Moderate
61.0,False,Moderate
143.0,False,Unhealthy For Sensitive Groups
37.0,False,Good
84.0,False,Moderate
55.0,False,Moderate
22.0,False,Good
36.0,False,Good
35.0,False,Good
23.0,False,Good
34.0,False,Good
151.0,False,Unhealthy
26.0,False,Good
83.0,False,Moderate
27.0,False,Good
60.0,False,Moderate
80.0,False,Moderate
38.0,False,Good
36.0,False,Good
74.0,False,Moderate
29.0,False,Good
135.0,False,Unhealthy For Sensitive Groups
6.0,False,Good
141.0,False,Unhealthy For Sensitive Groups
58.0,False,Moderate
22.0,False,Good
20.0,False,Good
10.0,False,Good
151.0,False,Unhealthy
165.0,False,Unhealthy
90.0,False,Moderate
56.0,False,Moderate
67.0,False,Moderate
22.0,False,Good
59.0,False,Moderate
125.0,False,Unhealthy For Sensitive Groups
59.0,False,Moderate
71.0,False,Moderate
80.0,False,Moderate
56.0,False,Moderate
17.0,False,Good
105.0,False,Unhealthy For Sensitive Groups
25.0,False,Good
65.0,False,Moderate
35.0,False,Good
63.0,False,Moderate
121.0,False,Unhealthy For Sensitive Groups
25.0,False,Good
21.0,False,Good
56.0,False,Moderate
46.0,False,Good
2.0,False,Good
61.0,False,Moderate
61.0,False,Moderate
82.0,False,Moderate
66.0,False,Moderate
23.0,False,Good
12.0,False,Good
49.0,False,Good
83.0,False,Moderate
111.0,False,Unhealthy For Sensitive Groups
24.0,False,Good
18.0,False,Good
48.0,False,Good
126.0,False,Unhealthy For Sensitive Groups
36.0,False,Good
24.0,False,Good
61.0,False,Moderate
420.0,False,Hazardous
151.0,False,Unhealthy
59.0,False,Moderate
26.0,False,Good
33.0,False,Good
21.0,False,Good
36.0,False,Good
165.0,False,Unhealthy
39.0,False,Good
4.0,False,Good
87.0,False,Moderate
26.0,False,Good
48.0,False,Good
23.0,False,Good
63.0,False,Moderate
74.0,False,Moderate
94.0,False,Moderate
84.0,False,Moderate
18.0,False,Good
15.0,False,Good
23.0,False,Good
29.0,False,Good
89.0,False,Moderate
218.0,False,Very Unhealthy
57.0,False,Moderate
37.0,False,Good
116.0,False,Unhealthy For Sensitive Groups
44.0,False,Good
108.0,False,Unhealthy For Sensitive Groups
97.0,False,Moderate
45.0,False,Good
74.0,False,Moderate
29.0,False,Good
78.0,False,Moderate
44.0,False,Good
87.0,False,Moderate
23.0,False,Good
79.0,False,Moderate
98.0,False,Moderate
68.0,False,Moderate
67.0,False,Moderate
63.0,False,Moderate
64.0,False,Moderate
48.0,False,Good
99.0,False,Moderate
6.0,False,Good
43.0,False,Good
13.0,False,Good
97.0,False,Moderate
73.0,False,Moderate
51.0,False,Moderate
113.0,False,Unhealthy For Sensitive Groups
65.0,False,Moderate
50.0,False,Good
10.0,False,Good
89.0,False,Moderate
83.0,False,Moderate
3.0,False,Good
121.0,False,Unhealthy For Sensitive Groups
47.0,False,Good
27.0,False,Good
44.0,False,Good
64.0,False,Moderate
41.0,False,Good
30.0,False,Good
14.0,False,Good
114.0,False,Unhealthy For Sensitive Groups
70.0,False,Moderate
20.0,False,Good
55.0,False,Moderate
43.0,False,Good
98.0,False,Moderate
16.0,False,Good
232.0,False,Very Unhealthy
63.0,False,Moderate
23.0,False,Good
80.0,False,Moderate
11.0,False,Good
38.0,False,Good
14.0,False,Good
62.0,False,Moderate
124.0,False,Unhealthy For Sensitive Groups
28.0,False,Good
226.0,False,Very Unhealthy
80.0,False,Moderate
1.0,False,Good
142.0,False,Unhealthy For Sensitive Groups
105.0,False,Unhealthy For Sensitive Groups
51.0,False,Moderate
53.0,False,Moderate
125.0,False,Unhealthy For Sensitive Groups
55.0,False,Moderate
58.0,False,Moderate
48.0,False,Good
81.0,False,Moderate
64.0,False,Moderate
38.0,False,Good
51.0,False,Moderate
51.0,False,Moderate
27.0,False,Good
87.0,False,Moderate
110.0,False,Unhealthy For Sensitive Groups
43.0,False,Good
80.0,False,Moderate
105.0,False,Unhealthy For Sensitive Groups
28.0,False,Good
76.0,False,Moderate
53.0,False,Moderate
65.0,False,Moderate
32.0,False,Good
29.0,False,Good
15.0,False,Good
111.0,False,Unhealthy For Sensitive Groups
58.0,False,Moderate
41.0,False,Good
17.0,False,Good
39.0,False,Good
44.0,False,Good
36.0,False,Good
53.0,False,Moderate
23.0,False,Good
15.0,False,Good
108.0,False,Unhealthy For Sensitive Groups
74.0,False,Moderate
146.0,False,Unhealthy For Sensitive Groups
65.0,False,Moderate
55.0,False,Moderate
90.0,False,Moderate
57.0,False,Moderate
50.0,False,Good
183.0,False,Unhealthy
60.0,False,Moderate
25.0,False,Good
24.0,False,Good
15.0,False,Good
91.0,False,Moderate
26.0,False,Good
69.0,False,Moderate
82.0,False,Moderate
194.0,False,Unhealthy
73.0,False,Moderate
50.0,False,Good
28.0,False,Good
27.0,False,Good
33.0,False,Good
50.0,False,Good
90.0,False,Moderate
58.0,False,Moderate
52.0,False,Moderate
34.0,False,Good
43.0,False,Good
183.0,False,Unhealthy
3.0,False,Good
116.0,False,Unhealthy For Sensitive Groups
66.0,False,Moderate
14.0,False,Good
52.0,False,Moderate
43.0,False,Good
62.0,False,Moderate
46.0,False,Good
51.0,False,Moderate
9.0,False,Good
55.0,False,Moderate
61.0,False,Moderate
27.0,False,Good
13.0,False,Good
33.0,False,Good
68.0,False,Moderate
48.0,False,Good
2.0,False,Good
57.0,False,Moderate
21.0,False,Good
53.0,False,Moderate
65.0,False,Moderate
108.0,False,Unhealthy For Sensitive Groups
286.0,False,Very Unhealthy
54.0,False,Moderate
65.0,False,Moderate
31.0,False,Good
23.0,False,Good
59.0,False,Moderate
39.0,False,Good
20.0,False,Good
68.0,False,Moderate
133.0,False,Unhealthy For Sensitive Groups
37.0,False,Good
39.0,False,Good
52.0,False,Moderate
70.0,False,Moderate
62.0,False,Moderate
71.0,False,Moderate
43.0,False,Good
22.0,False,Good
33.0,False,Good
26.0,False,Good
69.0,False,Moderate
13.0,False,Good
139.0,False,Unhealthy For Sensitive Groups
22.0,False,Good
15.0,False,Good
50.0,False,Good
87.0,False,Moderate
30.0,False,Good
65.0,False,Moderate
36.0,False,Good
65.0,False,Moderate
15.0,False,Good
13.0,False,Good
7.0,False,Good
50.0,False,Good
23.0,False,Good
32.0,False,Good
40.0,False,Good
26.0,False,Good
49.0,False,Good
84.0,False,Moderate
69.0,False,Moderate
23.0,False,Good
60.0,False,Moderate
16.0,False,Good
92.0,False,Moderate
96.0,False,Moderate
39.0,False,Good
29.0,False,Good
30.0,False,Good
225.0,False,Very Unhealthy
134.0,False,Unhealthy For Sensitive Groups
75.0,False,Moderate
102.0,False,Unhealthy For Sensitive Groups
38.0,False,Good
5.0,False,Good
30.0,False,Good
56.0,False,Moderate
154.0,False,Unhealthy
85.0,False,Moderate
26.0,False,Good
117.0,False,Unhealthy For Sensitive Groups
40.0,False,Good
2.0,False,Good
22.0,False,Good
38.0,False,Good
47.0,False,Good
27.0,False,Good
13.0,False,Good
55.0,False,Moderate
63.0,False,Moderate
24.0,False,Good
78.0,False,Moderate
134.0,False,Unhealthy For Sensitive Groups
36.0,False,Good
50.0,False,Good
38.0,False,Good
181.0,False,Unhealthy
67.0,False,Moderate
37.0,False,Good
130.0,False,Unhealthy For Sensitive Groups
30.0,False,Good
203.0,False,Very Unhealthy
17.0,False,Good
24.0,False,Good
41.0,False,Good
52.0,False,Moderate
79.0,False,Moderate
170.0,False,Unhealthy
46.0,False,Good
84.0,False,Moderate
159.0,False,Unhealthy
158.0,False,Unhealthy
42.0,False,Good
17.0,False,Good
53.0,False,Moderate
24.0,False,Good
13.0,False,Good
99.0,False,Moderate
37.0,False,Good
12.0,False,Good
51.0,False,Moderate
89.0,False,Moderate
30.0,False,Good
30.0,False,Good
102.0,False,Unhealthy For Sensitive Groups
58.0,False,Moderate
83.0,False,Moderate
15.0,False,Good
77.0,False,Moderate
97.0,False,Moderate
87.0,False,Moderate
91.0,False,Moderate
23.0,False,Good
44.0,False,Good
60.0,False,Moderate
15.0,False,Good
62.0,False,Moderate
22.0,False,Good
56.0,False,Moderate
21.0,False,Good
156.0,False,Unhealthy
112.0,False,Unhealthy For Sensitive Groups
22.0,False,Good
15.0,False,Good
79.0,False,Moderate
119.0,False,Unhealthy For Sensitive Groups
63.0,False,Moderate
41.0,False,Good
42.0,False,Good
60.0,False,Moderate
14.0,False,Good
112.0,False,Unhealthy For Sensitive Groups
106.0,False,Unhealthy For Sensitive Groups
65.0,False,Moderate
10.0,False,Good
40.0,False,Good
62.0,False,Moderate
32.0,False,Good
66.0,False,Moderate
42.0,False,Good
64.0,False,Moderate
17.0,False,Good
25.0,False,Good
141.0,False,Unhealthy For Sensitive Groups
9.0,False,Good
33.0,False,Good
38.0,False,Good
40.0,False,Good
13.0,False,Good
55.0,False,Moderate
10.0,False,Good
26.0,False,Good
29.0,False,Good
183.0,False,Unhealthy
104.0,False,Unhealthy For Sensitive Groups
81.0,False,Moderate
183.0,False,Unhealthy
44.0,False,Good
35.0,False,Good
69.0,False,Moderate
91.0,False,Moderate
60.0,False,Moderate
76.0,False,Moderate
129.0,False,Unhealthy For Sensitive Groups
196.0,False,Unhealthy
49.0,False,Good
15.0,False,Good
239.0,False,Very Unhealthy
61.0,False,Moderate
119.0,False,Unhealthy For Sensitive Groups
83.0,False,Moderate
51.0,False,Moderate
33.0,False,Good
10.0,False,Good
10.0,False,Good
17.0,False,Good
37.0,False,Good
83.0,False,Moderate
24.0,False,Good
28.0,False,Good
20.0,False,Good
52.0,False,Moderate
60.0,False,Moderate
70.0,False,Moderate
81.0,False,Moderate
30.0,False,Good
15.0,False,Good
155.0,False,Unhealthy
39.0,False,Good
44.0,False,Good
32.0,False,Good
43.0,False,Good
72.0,False,Moderate
86.0,False,Moderate
23.0,False,Good
86.0,False,Moderate
55.0,False,Moderate
26.0,False,Good
88.0,False,Moderate
141.0,False,Unhealthy For Sensitive Groups
66.0,False,Moderate
77.0,False,Moderate
35.0,False,Good
48.0,False,Good
37.0,False,Good
13.0,False,Good
50.0,False,Good
112.0,False,Unhealthy For Sensitive Groups
40.0,False,Good
8.0,False,Good
70.0,False,Moderate
33.0,False,Good
165.0,False,Unhealthy
41.0,False,Good
200.0,False,Unhealthy
147.0,False,Unhealthy For Sensitive Groups
68.0,False,Moderate
59.0,False,Moderate
18.0,False,Good
65.0,False,Moderate
77.0,False,Moderate
38.0,False,Good
6.0,False,Good
60.0,False,Moderate
139.0,False,Unhealthy For Sensitive Groups
99.0,False,Moderate
54.0,False,Moderate
48.0,False,Good
34.0,False,Good
53.0,False,Moderate
23.0,False,Good
65.0,False,Moderate
18.0,False,Good
152.0,False,Unhealthy
65.0,False,Moderate
46.0,False,Good
23.0,False,Good
86.0,False,Moderate
141.0,False,Unhealthy For Sensitive Groups
33.0,False,Good
13.0,False,Good
100.0,False,Moderate
63.0,False,Moderate
50.0,False,Good
67.0,False,Moderate
21.0,False,Good
160.0,False,Unhealthy
70.0,False,Moderate
226.0,False,Very Unhealthy
37.0,False,Good
34.0,False,Good
86.0,False,Moderate
2.0,False,Good
186.0,False,Unhealthy
122.0,False,Unhealthy For Sensitive Groups
57.0,False,Moderate
29.0,False,Good
161.0,False,Unhealthy
62.0,False,Moderate
53.0,False,Moderate
26.0,False,Good
134.0,False,Unhealthy For Sensitive Groups
78.0,False,Moderate
57.0,False,Moderate
72.0,False,Moderate
46.0,False,Good
1.0,False,Good
57.0,False,Moderate
27.0,False,Good
89.0,False,Moderate
8.0,False,Good
80.0,False,Moderate
144.0,False,Unhealthy For Sensitive Groups
151.0,False,Unhealthy
149.0,False,Unhealthy For Sensitive Groups
38.0,False,Good
55.0,False,Moderate
77.0,False,Moderate
10.0,False,Good
32.0,False,Good
15.0,False,Good
65.0,False,Moderate
65.0,False,Moderate
37.0,False,Good
20.0,False,Good
50.0,False,Good
20.0,False,Good
23.0,False,Good
75.0,False,Moderate
126.0,False,Unhealthy For Sensitive Groups
65.0,False,Moderate
55.0,False,Moderate
17.0,False,Good
80.0,False,Moderate
46.0,False,Good
20.0,False,Good
40.0,False,Good
20.0,False,Good
49.0,False,Good
36.0,False,Good
10.0,False,Good
74.0,False,Moderate
25.0,False,Good
27.0,False,Good
41.0,False,Good
56.0,False,Moderate
40.0,False,Good
419.0,False,Hazardous
36.0,False,Good
13.0,False,Good
14.0,False,Good
92.0,False,Moderate
178.0,False,Unhealthy
138.0,False,Unhealthy For Sensitive Groups
164.0,False,Unhealthy
58.0,False,Moderate
53.0,False,Moderate
108.0,False,Unhealthy For Sensitive Groups
170.0,False,Unhealthy
14.0,False,Good
18.0,False,Good
64.0,False,Moderate
68.0,False,Moderate
21.0,False,Good
152.0,False,Unhealthy
1.0,False,Good
20.0,False,Good
43.0,False,Good
108.0,False,Unhealthy For Sensitive Groups
73.0,False,Moderate
67.0,False,Moderate
319.0,False,Hazardous
20.0,False,Good
47.0,False,Good
47.0,False,Good
15.0,False,Good
17.0,False,Good
58.0,False,Moderate
156.0,False,Unhealthy
48.0,False,Good
59.0,False,Moderate
183.0,False,Unhealthy
21.0,False,Good
36.0,False,Good
30.0,False,Good
35.0,False,Good
121.0,False,Unhealthy For Sensitive Groups
28.0,False,Good
109.0,False,Unhealthy For Sensitive Groups
52.0,False,Moderate
55.0,False,Moderate
55.0,False,Moderate
24.0,False,Good
46.0,False,Good
32.0,False,Good
93.0,False,Moderate
65.0,False,Moderate
85.0,False,Moderate
65.0,False,Moderate
20.0,False,Good
17.0,False,Good
38.0,False,Good
14.0,False,Good
20.0,False,Good
237.0,False,Very Unhealthy
170.0,False,Unhealthy
14.0,False,Good
68.0,False,Moderate
69.0,False,Moderate
55.0,False,Moderate
64.0,False,Moderate
134.0,False,Unhealthy For Sensitive Groups
29.0,False,Good
31.0,False,Good
30.0,False,Good
